Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.710585832595825	0	12.7311280746	6.7159607342	60.0	4.0	12.7311280746	6.7159607342	15010	15010
8.320320844650269	1	14.2690114068	7.6986289439	56.0	4.0	14.2690114068	7.6986289439	15011	30021
12.275406837463379	2	16.2996742671	8.89968767537	78.0	4.0	16.2996742671	8.89968767537	15012	45033
15.805509805679321	3	18.5203452528	9.93743773237	78.0	5.0	18.5203452528	9.93743773237	15020	60053
19.11206889152527	4	21.1920903955	11.7695549327	99.0	5.0	21.1920903955	11.7695549327	15004	75057
22.38888692855835	5	23.0061255743	12.3548835598	79.0	6.0	23.0061255743	12.3548835598	15023	90080
25.590463876724243	6	25.2558922559	12.9226593708	107.0	5.0	25.2558922559	12.9226593708	15002	105082
28.736600875854492	7	28.8788461538	13.6876816678	78.0	6.0	28.8788461538	13.6876816678	15017	120099
31.91153383255005	8	32.2038626609	16.2159271734	118.0	6.0	32.2038626609	16.2159271734	15007	135106
36.56091594696045	9	36.5158150852	16.8889781939	134.0	10.0	36.5158150852	16.8889781939	15008	150114
40.77182984352112	10	40.7690217391	18.8090639898	117.0	11.0	40.7690217391	18.8090639898	15003	165117
44.32791781425476	11	47.2389937107	21.9896943042	137.0	11.0	47.2389937107	21.9896943042	15022	180139
48.066866874694824	12	51.0949152542	22.5973856575	180.0	11.0	51.0949152542	22.5973856575	15073	195212
51.836052894592285	13	58.2945736434	23.7551799658	174.0	14.0	58.2945736434	23.7551799658	15040	210252
55.195493936538696	14	67.8198198198	31.6218359378	214.0	17.0	67.8198198198	31.6218359378	15056	225308
58.19017291069031	15	75.245	32.4997688453	211.0	18.0	75.245	32.4997688453	15049	240357
61.85004496574402	16	82.5274725275	32.7203739531	203.0	11.0	82.5274725275	32.7203739531	15020	255377
65.57147693634033	17	87.1091954023	36.7021974104	233.0	17.0	87.1091954023	36.7021974104	15157	270534
69.06061887741089	18	98.385620915	41.0513983877	249.0	31.0	98.385620915	41.0513983877	15053	285587
72.59559392929077	19	122.146341463	52.2261627933	386.0	44.0	122.146341463	52.2261627933	15024	300611
76.36887192726135	20	114.431818182	52.2542144424	326.0	45.0	114.431818182	52.2542144424	15105	315716
79.58205580711365	21	116.353846154	47.6115470058	260.0	44.0	116.353846154	47.6115470058	15126	330842
82.82053589820862	22	133.628318584	46.2377837854	285.0	45.0	133.628318584	46.2377837854	15100	345942
86.32670283317566	23	139.509259259	49.5751385143	326.0	44.0	139.509259259	49.5751385143	15067	361009
89.6183168888092	24	154.06122449	56.5349478924	351.0	50.0	154.06122449	56.5349478924	15098	376107
92.98850393295288	25	155.597938144	57.6480004381	401.0	65.0	155.597938144	57.6480004381	15093	391200
96.38131380081177	26	177.976470588	61.959185137	422.0	76.0	177.976470588	61.959185137	15128	406328
99.627032995224	27	181.771084337	70.0604429754	457.0	57.0	181.771084337	70.0604429754	15087	421415
102.81307196617126	28	184.073170732	63.1970940378	356.0	64.0	184.073170732	63.1970940378	15094	436509
106.07919597625732	29	177.105882353	60.0578198914	368.0	83.0	177.105882353	60.0578198914	15054	451563
109.87396788597107	30	218.014492754	97.7926663256	562.0	68.0	218.014492754	97.7926663256	15043	466606
