Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.8344080448150635	0	5.84573432022	1.95895860399	24.0	3.0	5.84573432022	1.95895860399	15006	15006
7.440263986587524	1	6.83333333333	2.86195762673	31.0	3.0	6.83333333333	2.86195762673	15006	30012
10.902271032333374	2	8.27067254686	4.06385767947	34.0	3.0	8.27067254686	4.06385767947	15003	45015
14.24769902229309	3	9.4483627204	4.79207244066	42.0	3.0	9.4483627204	4.79207244066	15004	60019
17.465633869171143	4	11.652173913	5.99250139039	49.0	4.0	11.652173913	5.99250139039	15008	75027
20.619882822036743	5	12.3991735537	6.3277036931	45.0	4.0	12.3991735537	6.3277036931	15003	90030
23.74017095565796	6	13.7214611872	7.30484580906	55.0	4.0	13.7214611872	7.30484580906	15025	105055
26.887465953826904	7	13.8769657724	7.19907464295	55.0	5.0	13.8769657724	7.19907464295	15001	120056
29.940217971801758	8	15.005994006	7.75988068772	58.0	4.0	15.005994006	7.75988068772	15021	135077
32.985430002212524	9	16.6929922136	8.62242632046	84.0	5.0	16.6929922136	8.62242632046	15007	150084
35.95160698890686	10	18.5345679012	9.5101980415	78.0	4.0	18.5345679012	9.5101980415	15013	165097
38.90892291069031	11	19.9534574468	9.00113549358	64.0	5.0	19.9534574468	9.00113549358	15005	180102
41.850939989089966	12	22.7663125948	9.87616896441	72.0	6.0	22.7663125948	9.87616896441	15003	195105
44.74084281921387	13	25.1053511706	11.1125560125	105.0	6.0	25.1053511706	11.1125560125	15013	210118
47.7184579372406	14	25.8178694158	10.8761138512	74.0	6.0	25.8178694158	10.8761138512	15026	225144
50.6861789226532	15	25.6752136752	10.8082186676	84.0	7.0	25.6752136752	10.8082186676	15020	240164
53.651859998703	16	27.7689463956	10.9888296753	72.0	7.0	27.7689463956	10.9888296753	15023	255187
56.61601185798645	17	28.972972973	11.2216714649	81.0	9.0	28.972972973	11.2216714649	15008	270195
59.49651288986206	18	30.9443298969	11.6915245456	84.0	11.0	30.9443298969	11.6915245456	15008	285203
62.36342787742615	19	32.9190371991	12.2333264705	116.0	12.0	32.9190371991	12.2333264705	15044	300247
65.20375990867615	20	32.6862745098	11.1898669857	84.0	13.0	32.6862745098	11.1898669857	15003	315250
68.03688883781433	21	33.8288288288	11.6718448281	84.0	15.0	33.8288288288	11.6718448281	15020	330270
70.88739800453186	22	34.8097447796	12.9885188523	90.0	15.0	34.8097447796	12.9885188523	15003	345273
73.70629096031189	23	35.7333333333	13.305936138	105.0	13.0	35.7333333333	13.305936138	15008	360281
76.52134203910828	24	37.9772151899	12.5113411778	83.0	18.0	37.9772151899	12.5113411778	15001	375282
79.3224139213562	25	39.6042216359	13.4463296721	98.0	18.0	39.6042216359	13.4463296721	15010	390292
82.13464403152466	26	40.4193548387	12.7958096137	96.0	16.0	40.4193548387	12.7958096137	15036	405328
84.93937993049622	27	41.9078212291	13.8551926515	123.0	15.0	41.9078212291	13.8551926515	15003	420331
87.76247191429138	28	44.4970414201	15.3990794547	122.0	19.0	44.4970414201	15.3990794547	15040	435371
90.546560049057	29	46.4953560372	15.3436126457	108.0	16.0	46.4953560372	15.3436126457	15018	450389
93.3365228176117	30	48.8571428571	16.4973152367	123.0	19.0	48.8571428571	16.4973152367	15048	465437
96.12472701072693	31	55.4154411765	18.6151084222	166.0	24.0	55.4154411765	18.6151084222	15073	480510
98.91038203239441	32	55.7084870849	17.3460514217	174.0	22.0	55.7084870849	17.3460514217	15097	495607
101.76269292831421	33	58.765625	21.0887204652	168.0	19.0	58.765625	21.0887204652	15044	510651
104.53952097892761	34	62.870292887	18.5039834092	144.0	32.0	62.870292887	18.5039834092	15026	525677
107.32274889945984	35	71.1611374408	27.2932574462	219.0	26.0	71.1611374408	27.2932574462	15015	540692
110.09606289863586	36	77.1230769231	25.8721755455	184.0	40.0	77.1230769231	25.8721755455	15039	555731
112.88581085205078	37	76.8724489796	27.4393404477	244.0	36.0	76.8724489796	27.4393404477	15067	570798
115.72316384315491	38	91.2484848485	39.9536710583	230.0	43.0	91.2484848485	39.9536710583	15056	585854
118.58901500701904	39	105.286713287	50.229629678	318.0	47.0	105.286713287	50.229629678	15056	600910
121.51676201820374	40	136.709090909	73.4081176406	411.0	51.0	136.709090909	73.4081176406	15038	615948
124.44099593162537	41	154.163265306	74.8829963367	402.0	55.0	154.163265306	74.8829963367	15108	631056
127.36240792274475	42	150.81	75.3222005786	564.0	51.0	150.81	75.3222005786	15081	646137
130.28349804878235	43	150.03	63.6924571672	419.0	53.0	150.03	63.6924571672	15003	661140
