Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
9.314486980438232	0	7.00747314339	2.57796508587	27.0	3.0	7.00747314339	2.57796508587	30006	30006
17.903689861297607	1	7.64941356451	3.06236984035	28.0	3.0	7.64941356451	3.06236984035	30001	60007
25.19764494895935	2	8.09196332255	3.37249009741	37.0	3.0	8.09196332255	3.37249009741	30005	90012
32.50155997276306	3	8.82069370958	3.94452355397	41.0	4.0	8.82069370958	3.94452355397	30008	120020
39.251197814941406	4	9.73774748458	4.80425336163	64.0	3.0	9.73774748458	4.80425336163	30002	150022
45.876209020614624	5	10.7282803003	5.40909511703	44.0	4.0	10.7282803003	5.40909511703	30007	180029
52.34635901451111	6	12.3876961189	6.82737946665	66.0	4.0	12.3876961189	6.82737946665	30003	210032
58.883787870407104	7	13.7619266055	7.7629276584	62.0	4.0	13.7619266055	7.7629276584	30001	240033
65.15268301963806	8	16.1170155663	9.48203631459	70.0	4.0	16.1170155663	9.48203631459	30026	270059
71.42151284217834	9	18.6457426973	10.7387206016	72.0	4.0	18.6457426973	10.7387206016	30001	300060
77.4830539226532	10	21.5297491039	12.2496584814	100.0	4.0	21.5297491039	12.2496584814	30034	330094
83.46930980682373	11	24.7681518152	13.8643192667	107.0	5.0	24.7681518152	13.8643192667	30019	360113
89.36460995674133	12	27.8211306766	15.3192918474	133.0	5.0	27.8211306766	15.3192918474	30019	390132
95.1441478729248	13	30.4320486815	16.1466387355	105.0	7.0	30.4320486815	16.1466387355	30006	420138
100.91355085372925	14	35.7675804529	18.7328524112	127.0	7.0	35.7675804529	18.7328524112	30009	450147
106.9499568939209	15	38.6675257732	19.092970506	118.0	8.0	38.6675257732	19.092970506	30006	480153
112.7541708946228	16	43.1712230216	21.2045408623	134.0	8.0	43.1712230216	21.2045408623	30004	510157
118.53272581100464	17	49.1885245902	23.1284127184	146.0	10.0	49.1885245902	23.1284127184	30005	540162
124.2338809967041	18	56.3928571429	25.9821690179	173.0	13.0	56.3928571429	25.9821690179	30001	570163
129.9624888896942	19	60.4265593561	28.4232019535	222.0	10.0	60.4265593561	28.4232019535	30032	600195
135.60337686538696	20	65.8640350877	29.1100291007	208.0	14.0	65.8640350877	29.1100291007	30034	630229
141.31651997566223	21	73.6985294118	32.9444689903	250.0	15.0	73.6985294118	32.9444689903	30069	660298
147.11705994606018	22	81.7038043478	34.1291789396	271.0	18.0	81.7038043478	34.1291789396	30067	690365
152.95657801628113	23	87.4069767442	36.8349959694	226.0	19.0	87.4069767442	36.8349959694	30068	720433
158.87710094451904	24	95.4380952381	35.7908183161	230.0	31.0	95.4380952381	35.7908183161	30063	750496
164.74165892601013	25	99.0526315789	34.7502914554	221.0	40.0	99.0526315789	34.7502914554	30112	780608
170.69566202163696	26	111.214814815	40.1559709476	246.0	41.0	111.214814815	40.1559709476	30028	810636
176.4058690071106	27	113.787878788	40.7540721711	288.0	41.0	113.787878788	40.7540721711	30040	840676
182.28540682792664	28	122.691056911	46.9235895191	301.0	14.0	122.691056911	46.9235895191	30182	870858
188.08622002601624	29	140.247663551	49.4931258246	375.0	37.0	140.247663551	49.4931258246	30013	900871
193.96767497062683	30	139.572093023	46.5263432536	326.0	46.0	139.572093023	46.5263432536	30008	930879
199.81462383270264	31	144.365384615	49.0405165482	317.0	47.0	144.365384615	49.0405165482	30028	960907
205.8726568222046	32	154.471794872	53.7461552529	411.0	66.0	154.471794872	53.7461552529	30122	991029
211.8941638469696	33	168.212290503	61.4334327918	479.0	53.0	168.212290503	61.4334327918	30110	1021139
217.97060298919678	34	162.005347594	59.4838312032	451.0	60.0	162.005347594	59.4838312032	30295	1051434
224.02367997169495	35	180.586826347	61.125986076	393.0	71.0	180.586826347	61.125986076	30158	1081592
230.13694787025452	36	200.5	72.9771425402	465.0	78.0	200.5	72.9771425402	30075	1111667
236.34273982048035	37	196.137254902	72.0312258743	505.0	70.0	196.137254902	72.0312258743	30009	1141676
245.09770798683167	38	230.320610687	91.0277423676	618.0	88.0	230.320610687	91.0277423676	30172	1171848
252.07193183898926	39	219.510948905	93.6367509101	573.0	74.0	219.510948905	93.6367509101	30073	1201921
258.8502550125122	40	246.229508197	103.52466934	622.0	87.0	246.229508197	103.52466934	30040	1231961
266.16824293136597	41	235.4140625	94.1997982468	669.0	85.0	235.4140625	94.1997982468	30133	1262094
273.31906485557556	42	250.691666667	98.2338872143	789.0	74.0	250.691666667	98.2338872143	30083	1292177
282.3980128765106	43	281.794392523	135.866532799	1000.0	88.0	281.794392523	135.866532799	30152	1322329
289.3396158218384	44	301.33	135.077537363	672.0	89.0	301.33	135.077537363	30133	1352462
296.6211898326874	45	338.855555556	148.992584537	800.0	104.0	338.855555556	148.992584537	30497	1382959
306.9287078380585	46	354.529411765	167.992197875	1000.0	71.0	354.529411765	167.992197875	30135	1413094
316.7278139591217	47	355.082352941	194.2407973	1000.0	73.0	355.082352941	194.2407973	30182	1443276
324.2040648460388	48	379.1375	163.429552388	1000.0	103.0	379.1375	163.429552388	30331	1473607
332.95740389823914	49	514.101694915	252.982862347	1000.0	117.0	514.101694915	252.982862347	30332	1503939
340.67547082901	50	528.192982456	248.773725032	1000.0	140.0	528.192982456	248.773725032	30107	1534046
347.5830419063568	51	416.506849315	191.290507272	1000.0	113.0	416.506849315	191.290507272	30405	1564451
356.09230279922485	52	546.436363636	309.724262333	1000.0	138.0	546.436363636	309.724262333	30054	1594505
