Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.3677279949188232	0	5.93475682088	2.01047424076	26.0	3.0	5.93475682088	2.01047424076	5003	5003
2.6476681232452393	1	6.67333333333	2.64901658902	28.0	3.0	6.67333333333	2.64901658902	5005	10008
3.869415044784546	2	8.30182421227	4.60785039139	43.0	4.0	8.30182421227	4.60785039139	5006	15014
5.44064998626709	3	9.39962476548	4.52134398757	33.0	3.0	9.39962476548	4.52134398757	5010	20024
7.958587169647217	4	11.2197309417	5.86974960844	47.0	4.0	11.2197309417	5.86974960844	5004	25028
9.1963210105896	5	12.7729591837	6.72013297202	47.0	4.0	12.7729591837	6.72013297202	5007	30035
10.273166179656982	6	13.7878787879	7.58617465615	57.0	4.0	13.7878787879	7.58617465615	5005	35040
11.453286170959473	7	14.8783382789	8.14228291856	66.0	4.0	14.8783382789	8.14228291856	5014	40054
12.548688173294067	8	14.2152974504	7.48513870271	59.0	4.0	14.2152974504	7.48513870271	5018	45072
13.871685028076172	9	16.8518518519	8.64400328939	65.0	6.0	16.8518518519	8.64400328939	5005	50077
15.466559171676636	10	19.5875486381	9.44372646137	53.0	5.0	19.5875486381	9.44372646137	5034	55111
17.01932406425476	11	21.5364806867	9.62247456733	66.0	6.0	21.5364806867	9.62247456733	5018	60129
18.025283098220825	12	22.7330316742	10.0566829874	83.0	7.0	22.7330316742	10.0566829874	5024	65153
19.04243016242981	13	23.8761904762	9.15807760873	53.0	6.0	23.8761904762	9.15807760873	5014	70167
20.051984071731567	14	25.9792746114	10.3372952983	69.0	10.0	25.9792746114	10.3372952983	5014	75181
21.04579997062683	15	26.1302083333	11.9521059842	96.0	9.0	26.1302083333	11.9521059842	5017	80198
22.02916407585144	16	26.7647058824	11.2562869085	70.0	8.0	26.7647058824	11.2562869085	5005	85203
23.073858976364136	17	30.3393939394	12.4064973055	93.0	10.0	30.3393939394	12.4064973055	5006	90209
24.072472095489502	18	29.8630952381	11.0684695867	72.0	12.0	29.8630952381	11.0684695867	5017	95226
25.07235312461853	19	32.2038216561	11.3523413525	78.0	13.0	32.2038216561	11.3523413525	5056	100282
26.04838514328003	20	34.2602739726	11.2882863245	74.0	17.0	34.2602739726	11.2882863245	5002	105284
27.014827966690063	21	33.9391891892	13.3690982692	108.0	16.0	33.9391891892	13.3690982692	5023	110307
28.01830816268921	22	34.6551724138	13.0882307281	84.0	11.0	34.6551724138	13.0882307281	5025	115332
28.98474097251892	23	37.0444444444	12.862156185	95.0	14.0	37.0444444444	12.862156185	5001	120333
29.960819005966187	24	37.4925373134	11.9712006833	75.0	19.0	37.4925373134	11.9712006833	5024	125357
30.937831163406372	25	41.9083333333	14.605361934	102.0	20.0	41.9083333333	14.605361934	5029	130386
31.910365104675293	26	43.4827586207	18.1219445742	182.0	19.0	43.4827586207	18.1219445742	5044	135430
32.86628007888794	27	44.9017857143	15.0576035737	106.0	17.0	44.9017857143	15.0576035737	5029	140459
33.83571004867554	28	43.5172413793	13.6732073518	81.0	19.0	43.5172413793	13.6732073518	5048	145507
34.81706714630127	29	49.8910891089	16.6286767631	99.0	20.0	49.8910891089	16.6286767631	5039	150546
35.80010104179382	30	50.5151515152	16.9999189757	100.0	23.0	50.5151515152	16.9999189757	5001	155547
36.755332946777344	31	54.8369565217	19.4937432403	140.0	26.0	54.8369565217	19.4937432403	5045	160592
37.695088148117065	32	59.0705882353	19.8166823574	111.0	28.0	59.0705882353	19.8166823574	5021	165613
38.62698411941528	33	60.3012048193	17.2044649148	112.0	28.0	60.3012048193	17.2044649148	5005	170618
39.59235596656799	34	64.0379746835	23.534215887	146.0	28.0	64.0379746835	23.534215887	5059	175677
