Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.066260814666748	0	13.0649350649	6.52654452504	49.0	5.0	13.0649350649	6.52654452504	5030	5030
2.1747469902038574	1	15.5838509317	8.90220086279	57.0	5.0	15.5838509317	8.90220086279	5018	10048
3.1600680351257324	2	17.1506849315	8.88537544458	79.0	5.0	17.1506849315	8.88537544458	5008	15056
4.138485908508301	3	19.5642023346	10.0688661144	88.0	6.0	19.5642023346	10.0688661144	5028	20084
5.116919994354248	4	21.2330508475	9.35961895397	62.0	5.0	21.2330508475	9.35961895397	5011	25095
6.0797669887542725	5	23.5915492958	10.6130101726	68.0	8.0	23.5915492958	10.6130101726	5025	30120
7.181437015533447	6	26.2395833333	11.7993156508	94.0	9.0	26.2395833333	11.7993156508	5038	35158
8.146037817001343	7	27.2445652174	10.8767788563	73.0	9.0	27.2445652174	10.8767788563	5013	40171
9.075459003448486	8	29.298245614	11.0606487214	66.0	10.0	29.298245614	11.0606487214	5010	45181
10.009618997573853	9	30.9259259259	11.1938891815	67.0	11.0	30.9259259259	11.1938891815	5010	50191
10.951793909072876	10	31.149068323	12.4980550935	98.0	9.0	31.149068323	12.4980550935	5015	55206
11.879948854446411	11	34.2808219178	12.4997222713	77.0	10.0	34.2808219178	12.4997222713	5005	60211
12.824260950088501	12	34.993006993	11.2290186654	86.0	15.0	34.993006993	11.2290186654	5004	65215
13.752728939056396	13	35.4893617021	12.1413758444	78.0	15.0	35.4893617021	12.1413758444	5004	70219
14.681668996810913	14	39.5039370079	16.4933171939	109.0	16.0	39.5039370079	16.4933171939	5017	75236
15.602425813674927	15	43.1206896552	16.2184203345	124.0	17.0	43.1206896552	16.2184203345	5002	80238
16.52142095565796	16	43.8771929825	16.0187063624	117.0	22.0	43.8771929825	16.0187063624	5002	85240
17.449360847473145	17	45.1261261261	17.3792446975	108.0	24.0	45.1261261261	17.3792446975	5009	90249
18.37178683280945	18	46.3333333333	14.7403452394	101.0	22.0	46.3333333333	14.7403452394	5004	95253
19.30351185798645	19	56.6404494382	22.9563568298	177.0	25.0	56.6404494382	22.9563568298	5041	100294
20.266566038131714	20	59.6547619048	19.5992553598	116.0	20.0	59.6547619048	19.5992553598	5011	105305
21.19976282119751	21	67.5810810811	22.5082607999	142.0	28.0	67.5810810811	22.5082607999	5001	110306
22.130461931228638	22	74.1470588235	27.8072486878	189.0	39.0	74.1470588235	27.8072486878	5042	115348
23.057971954345703	23	81.1612903226	29.7241042343	164.0	40.0	81.1612903226	29.7241042343	5032	120380
23.992900848388672	24	82.8196721311	30.51605769	181.0	44.0	82.8196721311	30.51605769	5052	125432
24.93156385421753	25	106.489361702	44.2285516431	213.0	46.0	106.489361702	44.2285516431	5005	130437
25.88895082473755	26	98.6538461538	40.1156427457	221.0	40.0	98.6538461538	40.1156427457	5130	135567
26.840523958206177	27	120.523809524	52.0019404836	271.0	54.0	120.523809524	52.0019404836	5062	140629
27.83164882659912	28	155.575757576	58.7614748577	281.0	48.0	155.575757576	58.7614748577	5134	145763
28.80425500869751	29	139.0	46.5356590967	258.0	64.0	139.0	46.5356590967	5143	150906
