Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
43.99561405181885	0	-40.3218303874	24.7522817767	22.6991708659	-109.20294923	151.0	0.0	100113	100113
78.96928811073303	1	-6.6364193378	22.3930355062	66.5839499205	-95.2396734725	151.0	0.0	100113	200226
113.7813880443573	2	-8.57466346086	25.2365162762	99.9078638709	-101.887541947	151.0	0.0	100113	300339
148.60478591918945	3	-11.0322290163	25.5157204888	99.7321706882	-84.8598324001	151.0	0.0	100113	400452
183.64587497711182	4	-7.04574632186	23.910388611	102.114018271	-114.972658095	151.0	0.0	100113	500565
218.57287311553955	5	-3.11301032789	23.5784890572	121.262519372	-99.6479836658	151.0	0.0	100113	600678
253.47112607955933	6	-1.42458016227	22.3277045306	71.5839543162	-79.9346098649	151.0	0.0	100113	700791
288.39527106285095	7	0.542528963231	22.1236863968	70.9463163436	-67.7023271248	151.0	0.0	100113	800904
323.424427986145	8	4.32903937167	22.2026557367	105.114675296	-61.0851383145	151.0	0.0	100113	901017
358.3155119419098	9	4.22242104779	21.2079374398	100.863285472	-72.6195840062	151.0	0.0	100113	1001130
393.13193011283875	10	6.30132032985	22.3978366924	84.4878522595	-61.7432973837	151.0	0.0	100113	1101243
427.791218996048	11	7.42996081546	21.1107037554	91.1201205332	-61.0659118104	151.0	0.0	100113	1201356
462.45374608039856	12	9.72936341347	23.8773187074	103.513620324	-102.257587167	151.0	0.0	100113	1301469
497.3483018875122	13	8.90239518613	24.5467594207	101.444521208	-70.2443337764	151.0	0.0	100113	1401582
532.0152680873871	14	9.38574010146	25.815752652	123.722310759	-96.5621133936	151.0	0.0	100113	1501695
566.6580419540405	15	8.32577309918	25.4389315637	142.816429956	-86.0310520154	151.0	0.0	100113	1601808
601.2978050708771	16	9.88127420338	25.0454210827	128.016061017	-100.133750452	151.0	0.0	100113	1701921
636.0325319766998	17	10.8209096183	24.2411157317	85.3889354957	-69.3487904996	151.0	0.0	100113	1802034
670.7511670589447	18	10.6586246432	24.0560114852	117.176554817	-94.046644816	151.0	0.0	100113	1902147
705.4425320625305	19	10.7223896998	22.5111402886	82.1433382654	-76.4918976694	151.0	0.0	100113	2002260
740.1513481140137	20	13.5085664749	22.361952652	77.5316128095	-72.9444470583	151.0	0.0	100113	2102373
774.9920530319214	21	12.4236735098	24.2412822201	117.974389729	-74.9978278944	151.0	0.0	100113	2202486
809.6930170059204	22	11.3760692897	23.6568284595	91.8930600458	-66.4246763259	151.0	0.0	100113	2302599
844.3246040344238	23	14.4206714568	24.3023046837	90.4209430112	-89.0059374988	151.0	0.0	100113	2402712
878.9917879104614	24	13.3622527377	24.3243639748	96.0627491211	-102.895108233	151.0	0.0	100113	2502825
913.591099023819	25	17.1068722432	23.538477187	86.4477145729	-77.3641090234	151.0	0.0	100113	2602938
948.1642370223999	26	16.1900910399	24.4390080875	100.996342992	-97.3695573915	151.0	0.0	100113	2703051
982.7989039421082	27	18.0101997017	24.2463410066	107.112621666	-79.2744753023	151.0	0.0	100113	2803164
1017.4103760719299	28	17.0290507602	25.9688722178	101.861836588	-100.901228859	151.0	0.0	100113	2903277
1052.076800107956	29	17.4736585026	26.747520113	83.0136325601	-109.443101726	151.0	0.0	100113	3003390
1086.73446393013	30	18.2244781745	25.5274298588	114.862290918	-134.678105065	151.0	0.0	100113	3103503
1121.890841960907	31	17.7087272022	25.7469399497	88.6855956935	-95.4394886105	151.0	0.0	100113	3203616
1156.7228100299835	32	21.2712566375	27.8462168381	121.57455106	-136.238387305	151.0	0.0	100113	3303729
1191.4087040424347	33	23.0716780964	24.4643241198	129.584385944	-88.9652294124	151.0	0.0	100113	3403842
1225.9780600070953	34	22.3642173462	27.2797290672	108.237912927	-91.4137860783	151.0	0.0	100113	3503955
1260.4996070861816	35	25.6271639516	24.7020734853	100.041791527	-93.5989822511	151.0	0.0	100113	3604068
1295.0745511054993	36	24.4755154533	26.6444021371	94.2285877484	-76.0312553119	151.0	0.0	100113	3704181
1329.7094469070435	37	24.3873799387	25.2798520266	83.1380176038	-109.816717956	151.0	0.0	100113	3804294
1364.2545659542084	38	23.2983649944	25.9868239322	129.995788984	-80.9572717896	151.0	0.0	100113	3904407
1399.1769909858704	39	22.0340358106	27.0793766731	95.7013847319	-75.5544516145	151.0	0.0	100113	4004520
1433.860820055008	40	23.2491848289	28.0505788958	81.6974662943	-123.978969123	151.0	0.0	100113	4104633
1468.5357120037079	41	27.838710524	26.8353187903	112.100839766	-90.7180992583	151.0	0.0	100113	4204746
1503.196321964264	42	28.6921717039	29.1106071172	98.2292800485	-183.826660923	151.0	0.0	100113	4304859
1537.9407680034637	43	31.9194028026	27.0524974159	116.227590131	-76.9410161619	151.0	0.0	100113	4404972
1572.5426371097565	44	32.7131389008	26.3708099365	113.330923847	-83.2303593842	151.0	0.0	100113	4505085
1607.2005729675293	45	31.0276961728	25.561705274	101.245544923	-87.577775162	151.0	0.0	100113	4605198
1641.8286590576172	46	28.2121547079	26.6693669817	120.703096382	-81.9081774439	151.0	0.0	100113	4705311
1676.4638710021973	47	29.3549598341	26.4951967248	124.237659382	-78.7645265527	151.0	0.0	100113	4805424
1711.2896120548248	48	27.7180487151	27.3354845201	96.2291668165	-94.2202217337	151.0	0.0	100113	4905537
1745.9835240840912	49	28.0581099517	26.9450997238	119.912528847	-79.7102013779	151.0	0.0	100113	5005650
1780.6192920207977	50	30.0681298189	25.1738847619	91.1489734619	-66.9250482913	151.0	0.0	100113	5105763
