Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.2367918491363525	0	5.86396951041	1.93146133954	20.0	3.0	5.86396951041	1.93146133954	20002	20002
12.301769971847534	1	6.83230874317	2.78649796325	32.0	3.0	6.83230874317	2.78649796325	20005	40007
17.198638916015625	2	8.03373493976	3.76237803256	43.0	4.0	8.03373493976	3.76237803256	20004	60011
22.231273889541626	3	9.8112745098	4.83585164379	46.0	4.0	9.8112745098	4.83585164379	20015	80026
26.68564200401306	4	11.1442896936	5.4391354471	45.0	4.0	11.1442896936	5.4391354471	20004	100030
31.269035816192627	5	12.3766233766	6.26559335489	49.0	4.0	12.3766233766	6.26559335489	20013	120043
35.91535401344299	6	13.433557047	7.03461824056	56.0	4.0	13.433557047	7.03461824056	20016	140059
40.49172782897949	7	13.5725915875	7.15892155774	65.0	4.0	13.5725915875	7.15892155774	20006	160065
44.79376292228699	8	14.25	7.29736956472	60.0	4.0	14.25	7.29736956472	20007	180072
49.313477993011475	9	16.2244732577	8.48503406031	68.0	4.0	16.2244732577	8.48503406031	20021	200093
53.60649299621582	10	18.9149338374	9.23277756243	64.0	5.0	18.9149338374	9.23277756243	20012	220105
57.837790966033936	11	20.7166494312	10.3714049823	80.0	5.0	20.7166494312	10.3714049823	20033	240138
62.80094599723816	12	23.1828703704	9.81926409241	75.0	6.0	23.1828703704	9.81926409241	20030	260168
67.35432481765747	13	24.8151364764	10.2192743095	92.0	5.0	24.8151364764	10.2192743095	20001	280169
71.80632090568542	14	25.558109834	10.7808250621	88.0	6.0	25.558109834	10.7808250621	20012	300181
76.56401801109314	15	25.5767263427	11.118226345	84.0	7.0	25.5767263427	11.118226345	20001	320182
80.8177649974823	16	26.4412153236	10.9360235192	92.0	9.0	26.4412153236	10.9360235192	20016	340198
85.62675404548645	17	28.7370689655	11.6644220103	103.0	9.0	28.7370689655	11.6644220103	20001	360199
89.90458989143372	18	30.8474576271	11.4051253789	73.0	12.0	30.8474576271	11.4051253789	20020	380219
94.69571185112	19	32.5146103896	11.4674771981	110.0	9.0	32.5146103896	11.4674771981	20029	400248
98.89586186408997	20	33.5192629816	12.0546653031	100.0	11.0	33.5192629816	12.0546653031	20011	420259
102.86455488204956	21	34.1399317406	12.5648166346	103.0	12.0	34.1399317406	12.5648166346	20006	440265
107.16976189613342	22	35.5889679715	13.690403138	120.0	15.0	35.5889679715	13.690403138	20001	460266
111.25089693069458	23	35.4964539007	12.8877445295	124.0	13.0	35.4964539007	12.8877445295	20020	480286
115.37294697761536	24	37.7830188679	14.0689707533	108.0	11.0	37.7830188679	14.0689707533	20025	500311
120.0206549167633	25	39.087890625	12.3000448521	109.0	13.0	39.087890625	12.3000448521	20013	520324
124.26657891273499	26	40.4979757085	13.0768127745	105.0	18.0	40.4979757085	13.0768127745	20006	540330
128.83485198020935	27	42.6823027719	14.5396790462	103.0	12.0	42.6823027719	14.5396790462	20018	560348
132.9916799068451	28	42.3319238901	13.8673028628	111.0	17.0	42.3319238901	13.8673028628	20023	580371
137.16650104522705	29	44.063876652	15.8309591557	138.0	18.0	44.063876652	15.8309591557	20005	600376
141.12872004508972	30	48.4479418886	16.9314334914	112.0	18.0	48.4479418886	16.9314334914	20009	620385
145.33089995384216	31	50.9083969466	18.274741136	153.0	16.0	50.9083969466	18.274741136	20007	640392
149.38748788833618	32	54.0323450135	18.2146243087	134.0	23.0	54.0323450135	18.2146243087	20046	660438
154.17421889305115	33	56.615819209	19.1712289887	145.0	26.0	56.615819209	19.1712289887	20042	680480
158.9633069038391	34	59.1179941003	21.1098601461	150.0	28.0	59.1179941003	21.1098601461	20041	700521
162.95348691940308	35	64.8284789644	23.4393736583	173.0	26.0	64.8284789644	23.4393736583	20032	720553
166.9156630039215	36	69.6180555556	24.8523407482	164.0	28.0	69.6180555556	24.8523407482	20050	740603
170.89455795288086	37	76.4770992366	25.3596543938	202.0	34.0	76.4770992366	25.3596543938	20037	760640
175.0195848941803	38	84.0420168067	33.0431078152	224.0	39.0	84.0420168067	33.0431078152	20002	780642
179.71469283103943	39	91.0863636364	39.2370047445	236.0	41.0	91.0863636364	39.2370047445	20039	800681
184.41756892204285	40	109.710382514	57.4573089452	452.0	48.0	109.710382514	57.4573089452	20077	820758
188.80314993858337	41	131.052287582	60.3881552306	434.0	43.0	131.052287582	60.3881552306	20051	840809
192.9123558998108	42	144.251798561	64.613081234	434.0	51.0	144.251798561	64.613081234	20051	860860
197.04760789871216	43	149.455223881	57.0301852088	334.0	57.0	149.455223881	57.0301852088	20027	880887
201.23671984672546	44	143.821428571	57.2039294176	357.0	52.0	143.821428571	57.2039294176	20135	901022
205.85291481018066	45	156.890625	64.0234618098	417.0	60.0	156.890625	64.0234618098	20082	921104
210.43053197860718	46	160.112	67.7867498557	452.0	49.0	160.112	67.7867498557	20014	941118
214.6157898902893	47	183.559633028	77.9015411505	549.0	75.0	183.559633028	77.9015411505	20008	961126
219.10999584197998	48	203.636363636	97.5157541839	685.0	88.0	203.636363636	97.5157541839	20160	981286
223.81007504463196	49	199.831683168	72.4836709924	465.0	61.0	199.831683168	72.4836709924	20183	1001469
228.41448497772217	50	227.784090909	85.5930446494	461.0	87.0	227.784090909	85.5930446494	20045	1021514
233.3974108695984	51	250.6625	100.687752948	622.0	96.0	250.6625	100.687752948	20053	1041567
237.71540594100952	52	232.941860465	86.3729547802	541.0	103.0	232.941860465	86.3729547802	20033	1061600
242.55641794204712	53	211.197916667	88.3656725148	546.0	104.0	211.197916667	88.3656725148	20275	1081875
246.84334301948547	54	228.670454545	87.0139384852	631.0	71.0	228.670454545	87.0139384852	20123	1101998
251.63145899772644	55	233.569767442	96.6729731474	578.0	80.0	233.569767442	96.6729731474	20087	1122085
256.56422090530396	56	271.878378378	106.504910774	595.0	78.0	271.878378378	106.504910774	20119	1142204
261.35492491722107	57	260.766233766	112.280480905	592.0	121.0	260.766233766	112.280480905	20079	1162283
266.45649003982544	58	323.682539683	144.538326372	797.0	75.0	323.682539683	144.538326372	20392	1182675
271.7249870300293	59	412.020408163	172.588041986	895.0	116.0	412.020408163	172.588041986	20189	1202864
276.84964394569397	60	368.727272727	176.67200782	1000.0	95.0	368.727272727	176.67200782	20280	1223144
282.17311787605286	61	432.553191489	205.224714255	1000.0	132.0	432.553191489	205.224714255	20330	1243474
287.28179383277893	62	460.0	244.431250792	951.0	68.0	460.0	244.431250792	20240	1263714
292.3590888977051	63	429.541666667	207.047091899	1000.0	108.0	429.541666667	207.047091899	20618	1284332
298.40130400657654	64	666.741935484	303.036989943	1000.0	123.0	666.741935484	303.036989943	20669	1305001
303.8438968658447	65	584.8	252.224707071	1000.0	231.0	584.8	252.224707071	20468	1325469
310.0240218639374	66	618.757575758	273.324208677	1000.0	201.0	618.757575758	273.324208677	20419	1345888
316.74406695365906	67	745.714285714	322.998657355	1000.0	111.0	745.714285714	322.998657355	20880	1366768
323.1762788295746	68	730.214285714	308.72298692	1000.0	101.0	730.214285714	308.72298692	20446	1387214
329.087819814682	69	802.52	247.636527193	1000.0	264.0	802.52	247.636527193	20063	1407277
335.1196279525757	70	633.59375	252.266210997	1000.0	222.0	633.59375	252.266210997	20275	1427552
341.19320702552795	71	854.25	201.947652045	1000.0	429.0	854.25	201.947652045	20502	1448054
347.9920480251312	72	964.714285714	157.802511555	1000.0	259.0	964.714285714	157.802511555	20259	1468313
354.73120403289795	73	954.5	144.785028734	1000.0	446.0	954.5	144.785028734	20999	1489312
361.51414799690247	74	955.380952381	110.753469768	1000.0	646.0	955.380952381	110.753469768	20063	1509375
368.4563729763031	75	991.333333333	38.75851161	1000.0	818.0	991.333333333	38.75851161	20818	1530193
374.97373390197754	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	21000	1551193
381.1687059402466	77	829.72	245.576793692	1000.0	197.0	829.72	245.576793692	20743	1571936
387.3111689090729	78	918.363636364	194.938345837	1000.0	300.0	918.363636364	194.938345837	20204	1592140
