Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
79.11208987236023	0	-39.720068796	24.726419903	39.4782179677	-124.981690302	151.0	0.0	150094	150094
133.2083969116211	1	-8.19713305881	22.6032730424	105.79856238	-86.0055625472	151.0	0.0	150094	300188
186.3793969154358	2	-12.4695303034	25.3208808282	114.940189248	-111.907651369	151.0	0.0	150094	450282
239.92088389396667	3	-10.7273726767	24.373835786	69.776199595	-146.55981058	151.0	0.0	150094	600376
293.3823719024658	4	-5.68503101405	21.8753851203	77.0589620274	-111.295806874	151.0	0.0	150094	750470
348.9107949733734	5	-5.4804555949	21.682457235	80.2215243555	-74.8655069007	151.0	0.0	150094	900564
400.7860338687897	6	-2.45666209655	22.6608312387	101.366348401	-114.49830173	151.0	0.0	150094	1050658
452.737774848938	7	-0.058115908898	22.4263116456	84.7841820906	-109.109088173	151.0	0.0	150094	1200752
504.44575786590576	8	2.77765874842	21.4409508244	69.509590699	-72.0112009677	151.0	0.0	150094	1350846
556.2638120651245	9	5.04116912831	23.8938474837	86.1340818165	-105.357853391	151.0	0.0	150094	1500940
607.9275050163269	10	7.60618563395	22.1702528144	83.1805612023	-80.455959242	151.0	0.0	150094	1651034
659.7361209392548	11	9.76373288953	22.7282056508	73.7720177342	-101.638523767	151.0	0.0	150094	1801128
711.3362829685211	12	8.39121557974	23.9304987209	100.412855698	-97.4794720046	151.0	0.0	150094	1951222
762.962532043457	13	8.39853315861	24.4555666383	86.4629391438	-133.152148557	151.0	0.0	150094	2101316
814.3296239376068	14	9.75052041972	24.7402712731	88.2879741313	-88.4037122451	151.0	0.0	150094	2251410
866.0338230133057	15	11.1265703023	23.6010521333	90.8166340424	-80.526053648	151.0	0.0	150094	2401504
917.5065269470215	16	11.9656850193	23.1342455441	96.4738653451	-66.5360280207	151.0	0.0	150094	2551598
969.171877861023	17	13.5781952552	24.4923979466	125.389261726	-97.4553879596	151.0	0.0	150094	2701692
1020.5917160511017	18	13.9015795263	23.1417255703	100.462449171	-94.5109320531	151.0	0.0	150094	2851786
1071.957030057907	19	14.2430048888	23.4952602923	115.737743776	-98.2547336577	151.0	0.0	150094	3001880
1128.2204859256744	20	13.4883254929	24.3104750649	92.7321436808	-115.261255006	151.0	0.0	150094	3151974
1185.3032479286194	21	15.6659637893	26.1528250705	140.81497041	-99.7432959128	151.0	0.0	150094	3302068
1243.1328270435333	22	18.6948595498	24.951190269	133.919124398	-127.836382437	151.0	0.0	150094	3452162
1301.6021139621735	23	19.2226622229	24.3718777082	111.107914521	-121.59717768	151.0	0.0	150094	3602256
1360.5176470279694	24	16.4209530014	24.7395215835	91.9416459575	-75.3442628078	151.0	0.0	150094	3752350
1423.7645308971405	25	19.1585919417	24.6976156476	93.8836960435	-100.159701908	151.0	0.0	150094	3902444
1484.0118780136108	26	20.1626866474	23.5607848742	112.478727128	-71.7198661334	151.0	0.0	150094	4052538
1548.594244003296	27	20.672059789	24.045968479	100.32788743	-83.6919819565	151.0	0.0	150094	4202632
1607.0109009742737	28	22.0633800464	23.452810501	94.1110902936	-104.420964043	151.0	0.0	150094	4352726
1669.132798910141	29	22.1699664856	25.2120582907	114.859154568	-101.873291982	151.0	0.0	150094	4502820
1725.5714819431305	30	22.1302108159	26.0810166603	130.32202173	-114.677627106	151.0	0.0	150094	4652914
1789.588562965393	31	22.8474016752	25.3615813223	112.644413852	-102.509923511	151.0	0.0	150094	4803008
1851.98912191391	32	22.9163789218	25.5976193232	85.6378583465	-110.013699918	151.0	0.0	150094	4953102
1911.408716917038	33	23.8208591469	26.1232976592	87.513839885	-71.1305483497	151.0	0.0	150094	5103196
1966.5788719654083	34	25.8392822477	25.3036276328	94.292195031	-110.69728622	151.0	0.0	150094	5253290
2024.0587949752808	35	28.0009613299	26.6714869826	128.850719832	-100.351154972	151.0	0.0	150094	5403384
2087.0388469696045	36	29.9121336351	26.0255717844	93.3262009466	-69.5115124151	151.0	0.0	150094	5553478
2148.3356239795685	37	30.1266273861	26.5155380071	108.864308823	-120.02729774	151.0	0.0	150094	5703572
2206.036146879196	38	31.2351546773	26.6516367807	112.073978431	-111.142716359	151.0	0.0	150094	5853666
2259.2646079063416	39	30.0614779795	27.2188915172	111.775856117	-96.2319772507	151.0	0.0	150094	6003760
2318.17009806633	40	29.6116675431	25.4579433298	104.044635354	-56.674427018	151.0	0.0	150094	6153854
2369.9790608882904	41	32.3573414599	25.6261751363	107.786108334	-76.7645223133	151.0	0.0	150094	6303948
2421.299469947815	42	32.7172176597	26.6372258324	110.648674046	-105.585303574	151.0	0.0	150094	6454042
2472.6339378356934	43	34.8999904514	24.3542637444	104.104908642	-82.3032785608	151.0	0.0	150094	6604136
2524.1615109443665	44	35.815076571	25.3114926345	98.7204517917	-82.005234381	151.0	0.0	150094	6754230
2575.393858909607	45	38.5600777451	24.2774875703	110.558317789	-82.7698463152	151.0	0.0	150094	6904324
2626.6019518375397	46	35.7837173161	24.4816308494	122.150475783	-75.6154353444	151.0	0.0	150094	7054418
2677.688416004181	47	34.805525237	24.2968742587	91.8847981111	-85.0143313234	151.0	0.0	150094	7204512
2728.645567893982	48	37.1795973768	23.3220050473	112.338957461	-78.6474601393	151.0	0.0	150094	7354606
2779.646091938019	49	36.262504607	25.2408250885	111.472101481	-88.9582933464	151.0	0.0	150094	7504700
2831.048491001129	50	38.5343944725	23.7977540288	103.642007263	-64.8912612324	151.0	0.0	150094	7654794
