Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.164133071899414	0	12.6377422072	6.59045218026	56.0	4.0	12.6377422072	6.59045218026	15001	15001
6.226827144622803	1	14.3959731544	7.66005083527	52.0	5.0	14.3959731544	7.66005083527	15015	30016
9.269284009933472	2	16.430449069	8.9398521662	78.0	4.0	16.430449069	8.9398521662	15001	45017
12.264243125915527	3	18.1499395405	9.81789494038	67.0	4.0	18.1499395405	9.81789494038	15010	60027
15.204853057861328	4	20.1693548387	10.7346202367	81.0	5.0	20.1693548387	10.7346202367	15006	75033
18.131942987442017	5	22.3815201192	12.1051239197	84.0	7.0	22.3815201192	12.1051239197	15018	90051
21.023699045181274	6	25.1120401338	13.414506531	92.0	6.0	25.1120401338	13.414506531	15017	105068
23.891732215881348	7	29.0290135397	14.7550315843	104.0	8.0	29.0290135397	14.7550315843	15008	120076
26.78824019432068	8	29.7976190476	14.3082114524	104.0	7.0	29.7976190476	14.3082114524	15018	135094
29.63696599006653	9	36.7872860636	18.5959807083	119.0	8.0	36.7872860636	18.5959807083	15046	150140
32.479374170303345	10	39.4947368421	19.0599462551	119.0	10.0	39.4947368421	19.0599462551	15008	165148
35.26629114151001	11	43.9736842105	18.6626533247	116.0	11.0	43.9736842105	18.6626533247	15039	180187
38.061079025268555	12	50.7263513514	23.0393930027	209.0	12.0	50.7263513514	23.0393930027	15015	195202
40.868805170059204	13	58.8054474708	26.3443429624	186.0	13.0	58.8054474708	26.3443429624	15113	210315
43.65387511253357	14	63.0420168067	27.2583022456	201.0	13.0	63.0420168067	27.2583022456	15004	225319
46.45631504058838	15	73.0582524272	31.2876802712	214.0	14.0	73.0582524272	31.2876802712	15050	240369
49.2443060874939	16	80.25	30.8100952301	176.0	24.0	80.25	30.8100952301	15087	255456
52.04606318473816	17	90.6265060241	35.524541269	186.0	24.0	90.6265060241	35.524541269	15044	270500
54.875712156295776	18	92.5337423313	39.1982975417	282.0	31.0	92.5337423313	39.1982975417	15083	285583
57.73422908782959	19	107.492857143	41.8994538711	269.0	20.0	107.492857143	41.8994538711	15049	300632
60.56942701339722	20	111.962962963	43.9704290206	300.0	48.0	111.962962963	43.9704290206	15115	315747
63.44246220588684	21	117.255813953	42.701102698	237.0	44.0	117.255813953	42.701102698	15126	330873
66.29233503341675	22	126.781512605	42.7539687408	294.0	48.0	126.781512605	42.7539687408	15087	345960
69.16627621650696	23	128.059322034	49.085758985	314.0	44.0	128.059322034	49.085758985	15111	361071
72.05852508544922	24	151.777777778	60.6497737978	376.0	53.0	151.777777778	60.6497737978	15026	376097
74.96131205558777	25	150.32	53.4585596514	308.0	60.0	150.32	53.4585596514	15032	391129
77.8709831237793	26	160.829787234	49.4806298438	278.0	77.0	160.829787234	49.4806298438	15118	406247
80.83726501464844	27	176.395348837	66.146996112	437.0	73.0	176.395348837	66.146996112	15170	421417
83.77697420120239	28	179.69047619	66.4271846587	385.0	76.0	179.69047619	66.4271846587	15094	436511
